cca3,country,continent,area_km2,reference_year,population_at_reference,density_at_reference_per_km2,population_growth_prior_decade_pct,prior_decade_start,prior_decade_mean_temp_c,prior_decade_warming_c_per_decade,prior_decade_detrended_volatility_c,prior_decade_mean_temp_uncertainty_c,future_warming_c_per_decade,outcome_population_year,outcome_population,future_density_per_km2,warming_percentile,density_percentile,future_exposure_index,target_exposure_class
CAN,Canada,North America,9984670,1980,24511510,2.4549143837502894,14.354997535057489,1970,-5.047933333333334,0.6990202020202028,0.7758396494708064,0.242725,-0.15741919191919113,1990,27657204,2.7699667590416106,0.13574660633484162,0.05279034690799397,0.08465288205370908,Low
CAN,Canada,North America,9984670,1990,27657204,2.7699667590416106,12.83353820307276,1980,-4.483224999999999,-0.15741919191919113,0.8633464610149864,0.24819166666666667,1.916176767676768,2000,30683313,3.0730422738057444,0.995475113122172,0.06033182503770739,0.24506903181405612,Low
CHE,Switzerland,Europe,41284,1970,6181227,149.72451797306462,,1960,7.079491666666667,-0.25304545454545463,0.5694274801365664,0.2828833333333333,0.07965656565656584,1980,6319113,153.06445596356943,0.32428355957767724,0.751131221719457,0.4935377455566241,Medium
CHE,Switzerland,Europe,41284,1980,6319113,153.06445596356943,2.2307221527376297,1970,7.129533333333333,0.07965656565656584,0.29793493778196123,0.27412499999999995,0.8951666666666659,1990,6711693,162.5737089429319,0.9441930618401206,0.7616892911010558,0.8480458383457447,High
CHE,Switzerland,Europe,41284,1990,6711693,162.5737089429319,6.212580784676591,1980,7.331475,0.8951666666666659,0.46807499201319025,0.22393333333333337,-0.09317676767676819,2000,7182059,173.96713012305008,0.18401206636500755,0.7737556561085973,0.3773332441518441,Medium
CHL,Chile,South America,756102,1970,9820481,12.988301842873051,,1960,9.666174999999999,0.13355050505050642,0.15902434808764004,0.33199166666666663,0.5419646464646461,1980,11469828,15.16968345540681,0.8174962292609351,0.20512820512820512,0.4095015680157663,Medium
CHL,Chile,South America,756102,1980,11469828,15.16968345540681,16.794971651592228,1970,9.563841666666667,0.5419646464646461,0.23761193325838312,0.2848583333333333,-0.014328282828281982,1990,13342868,17.64691536327109,0.2398190045248869,0.2277526395173454,0.23370796153953588,Low
CHL,Chile,South America,756102,1990,13342868,17.64691536327109,16.33014897869436,1980,9.956058333333335,-0.014328282828281982,0.25368209803796854,0.26345833333333335,0.37097474747474757,2000,15351799,20.303873022422902,0.6681749622926093,0.25339366515837103,0.41147454679770973,Medium
CHN,China,Asia,9706961,1970,822534450,84.73655658037568,,1960,6.7791250000000005,-0.4789343434343434,0.17037724027285114,0.21421666666666664,0.2653030303030301,1980,982372466,101.20288584655898,0.55052790346908,0.6349924585218703,0.5912538092128642,High
CHN,China,Asia,9706961,1980,982372466,101.20288584655898,19.43237951918002,1970,6.86435,0.2653030303030301,0.23146010757213983,0.190275,0.31646969696969623,1990,1153704252,118.85329012859947,0.6093514328808446,0.6877828054298643,0.6473804430159247,High
CHN,China,Asia,9706961,1990,1153704252,118.85329012859947,17.440613609380208,1980,6.978924999999999,0.31646969696969623,0.21955901068980116,0.179375,0.6612626262626264,2000,1264099069,130.22603768573913,0.8748114630467572,0.7119155354449472,0.7891716360388973,High
CIV,Ivory Coast,Africa,322463,1970,5477086,16.985161088248883,,1960,26.07244166666667,0.06500505050504904,0.19643029992631833,0.27443333333333336,0.03795454545454689,1980,8303809,25.75119936240747,0.2850678733031674,0.29411764705882354,0.2895574073443648,Low
CIV,Ivory Coast,Africa,322463,1980,8303809,25.75119936240747,51.60998019749918,1970,26.120675,0.03795454545454689,0.28443776827905465,0.22541666666666668,0.2964696969696984,1990,11910540,36.93614461193997,0.583710407239819,0.3680241327300151,0.4634862634317422,Medium
CIV,Ivory Coast,Africa,322463,1990,11910540,36.93614461193997,43.43465751680946,1980,26.380808333333334,0.2964696969696984,0.26499480470522985,0.26935,0.3710555555555555,2000,16799670,52.097977132260134,0.669683257918552,0.4539969834087481,0.5513929442188803,Medium
CMR,Cameroon,Africa,475442,1970,6452787,13.57218546110777,,1960,24.41811666666667,0.11691919191919066,0.12351052344404341,0.24441666666666667,0.13787373737373582,1980,8519891,17.919937658010863,0.4072398190045249,0.23076923076923078,0.30655899884080223,Low
CMR,Cameroon,Africa,475442,1980,8519891,17.919937658010863,32.03428224114635,1970,24.503425,0.13787373737373582,0.24204553604027082,0.243075,0.04156565656565795,1990,11430520,24.041881028600756,0.29260935143288086,0.2790346907993967,0.28574142139718894,Low
CMR,Cameroon,Africa,475442,1990,11430520,24.041881028600756,34.162749265219475,1980,24.5322,0.04156565656565795,0.2514423349998039,0.30265000000000003,0.2984898989899001,2000,15091594,31.742239852600317,0.5867269984917044,0.33182503770739064,0.4412377005633743,Medium
COD,DR Congo,Africa,2344858,1970,20151733,8.594009957106145,,1960,23.755425000000002,0.0547929292929301,0.11436670028599415,0.2523166666666667,0.24967171717171663,1980,26708686,11.390321290244442,0.526395173453997,0.15987933634992457,0.2901029317149837,Low
COD,DR Congo,Africa,2344858,1980,26708686,11.390321290244442,32.53791125557291,1970,23.893324999999997,0.24967171717171663,0.21367283116607483,0.2217083333333333,0.06890909090909288,1990,35987541,15.347428714233441,0.3152337858220211,0.21116138763197587,0.25800233263026723,Low
COD,DR Congo,Africa,2344858,1990,35987541,15.347428714233441,34.7409640444311,1980,24.122983333333334,0.06890909090909288,0.23681861680855223,0.32838333333333336,0.33728282828283107,2000,48616317,20.733160387537325,0.6319758672699849,0.2594268476621418,0.40490925779043424,Medium
COG,Republic of the Congo,Africa,342000,1970,1396989,4.084763157894737,,1960,24.537858333333332,0.045186868686867124,0.1263245500205619,0.22407499999999997,0.14566161616161413,1980,1829256,5.3487017543859645,0.42081447963800905,0.08295625942684766,0.18684002553902784,Low
COG,Republic of the Congo,Africa,342000,1980,1829256,5.3487017543859645,30.942763328845114,1970,24.582158333333332,0.14566161616161413,0.23509051464238706,0.22559999999999997,0.19657575757575915,1990,2385435,6.974956140350877,0.47058823529411764,0.10256410256410256,0.21969401455243587,Low
COG,Republic of the Congo,Africa,342000,1990,2385435,6.974956140350877,30.404656319290456,1980,24.713366666666666,0.19657575757575915,0.2038981632355207,0.24750833333333336,0.4981111111111117,2000,3134030,9.163830409356725,0.7782805429864253,0.13273001508295626,0.3214050220661768,Medium
COL,Colombia,South America,1141748,1970,20905254,18.30986697590011,,1960,25.01265,0.013373737373738,0.12612677156209398,0.27290000000000003,0.38971717171716613,1980,26176195,22.926420716305174,0.6832579185520362,0.2684766214177979,0.42829753388247244,Medium
COL,Colombia,South America,1141748,1980,26176195,22.926420716305174,25.21347504316378,1970,24.936550000000004,0.38971717171716613,0.24430253598186097,0.2447,-0.25266666666667037,1990,32601393,28.553930464515812,0.0784313725490196,0.3167420814479638,0.1576150887193138,Low
COL,Colombia,South America,1141748,1990,32601393,28.553930464515812,24.54595864677811,1980,25.2022,-0.25266666666667037,0.27164804469236326,0.2477333333333333,0.061686868686865806,2000,39215135,34.34657647747139,0.3092006033182504,0.3559577677224736,0.33175647173130846,Medium
COM,Comoros,Africa,1862,1970,242351,130.156283566058,,1960,25.738774999999997,0.008277777777777398,0.30169265763485603,0.27956666666666663,0.3234141414141405,1980,328328,176.33082706766916,0.6244343891402715,0.779788838612368,0.6978015241437323,High
COM,Comoros,Africa,1862,1980,328328,176.33082706766916,35.47623075621722,1970,25.77938333333334,0.3234141414141405,0.2205495759479125,0.28556666666666664,0.09686363636363744,1990,431119,231.53544575725027,0.3469079939668175,0.8265460030165912,0.5354768116620707,Medium
COM,Comoros,Africa,1862,1990,431119,231.53544575725027,31.30741210009502,1980,26.011374999999997,0.09686363636363744,0.26289983055049554,0.31195833333333334,0.2461313131313139,2000,536758,288.26960257787323,0.5173453996983409,0.8702865761689291,0.6709983283140244,High
CPV,Cape Verde,Africa,4033,1970,287262,71.22787007190676,,1960,24.273333333333333,0.2193939393939388,0.3288496367854421,0.49523333333333336,0.4319242424242449,1980,317234,78.65955864121001,0.717948717948718,0.5475113122171946,0.6269649469218794,High
CPV,Cape Verde,Africa,4033,1980,317234,78.65955864121001,10.433680751369835,1970,24.300975,0.4319242424242449,0.3708407991530841,0.6608583333333333,0.0226565656565674,1990,364563,90.39499132159682,0.27450980392156865,0.5942684766214178,0.40389667366062165,Medium
CPV,Cape Verde,Africa,4033,1990,364563,90.39499132159682,14.919270948259022,1980,24.53271666666667,0.0226565656565674,0.24818437924607428,0.7502083333333334,0.6243535353535339,2000,458251,113.62534093726754,0.861236802413273,0.6802413273001509,0.7654076466781231,High
CRI,Costa Rica,North America,51100,1970,1855697,36.315009784735814,,1960,25.746858333333336,-0.13426767676767265,0.1793168887628428,0.42460000000000003,0.3599191919191914,1980,2414303,47.24663405088063,0.6591251885369532,0.42684766214177977,0.5304206309955886,Medium
CRI,Costa Rica,North America,51100,1980,2414303,47.24663405088063,30.102220351706134,1970,25.762949999999996,0.3599191919191914,0.2292023669570323,0.40157500000000007,0.12965151515151238,1990,3158253,61.80534246575343,0.3936651583710407,0.4962292609351433,0.44198209306981845,Medium
CRI,Costa Rica,North America,51100,1990,3158253,61.80534246575343,30.81427641849428,1980,26.015525000000004,0.12965151515151238,0.35781038032174683,0.3645333333333333,0.11973737373737603,2000,3979193,77.87070450097848,0.3665158371040724,0.5444947209653092,0.4467280363412941,Medium
CUB,Cuba,North America,109884,1970,8869636,80.7181755305595,,1960,25.527566666666665,-0.1445656565656597,0.17472118262338315,0.32133333333333336,0.1605353535353565,1980,9809107,89.26783699173674,0.4434389140271493,0.5897435897435898,0.5113856245441106,Medium
CUB,Cuba,North America,109884,1980,9809107,89.26783699173674,10.591990471762314,1970,25.625250000000005,0.1605353535353565,0.13548705564200406,0.265625,0.12957575757575637,1990,10626680,96.70816497397256,0.39215686274509803,0.6199095022624435,0.493053511896138,Medium
CUB,Cuba,North America,109884,1990,10626680,96.70816497397256,8.334836188452211,1980,25.811266666666665,0.12957575757575637,0.16528021057542244,0.281575,0.1334797979797972,2000,11105791,101.06831749845291,0.3996983408748115,0.6334841628959276,0.5031923776051969,Medium
CUW,Curacao,North America,444,1970,150385,338.7049549549549,,1960,27.646449999999998,0.0668080808080787,0.20466481183606242,0.3580583333333333,0.2690151515151519,1980,156851,353.26801801801804,0.5535444947209653,0.9140271493212669,0.7113049251427161,High
CUW,Curacao,North America,444,1980,156851,353.26801801801804,4.299630947235422,1970,27.594675000000002,0.2690151515151519,0.294200595662579,0.33385833333333326,-0.2577020202020207,1990,155446,350.10360360360363,0.07692307692307693,0.9125188536953243,0.2649410462283325,Low
CUW,Curacao,North America,444,1990,155446,350.10360360360363,-0.8957545696233971,1980,27.793625000000002,-0.2577020202020207,0.308888695482947,0.3153666666666667,0.3539747474747463,2000,141424,318.52252252252254,0.6530920060331825,0.8914027149321267,0.7629993363551817,High
CYM,Cayman Islands,North America,264,1970,10533,39.89772727272727,,1960,26.8625,-0.37025252525252694,0.1754230214038573,0.35905000000000004,0.20875757575757156,1980,17100,64.77272727272727,0.4856711915535445,0.5067873303167421,0.4961169283336055,Medium
CYM,Cayman Islands,North America,264,1980,17100,64.77272727272727,62.346909712332675,1970,26.936600000000006,0.20875757575757156,0.11740844942128545,0.31905,0.12296464646464586,1990,26027,98.58712121212122,0.3755656108597285,0.6289592760180995,0.486020035290347,Medium
CYM,Cayman Islands,North America,264,1990,26027,98.58712121212122,52.2046783625731,1980,27.130625,0.12296464646464586,0.1586696436839329,0.31301666666666667,0.19620202020201968,2000,39658,150.21969696969697,0.46907993966817496,0.7496229260935143,0.5929865740013229,High
CYP,Cyprus,Europe,9251,1970,640804,69.26861960869095,,1960,19.246175,-0.7783383838383829,0.4660977707144127,0.32710833333333333,0.34563131313131246,1980,679327,73.43281807372176,0.6440422322775264,0.5279034690799397,0.5830884398213486,High
CYP,Cyprus,Europe,9251,1980,679327,73.43281807372176,6.0116665938414915,1970,18.98910833333333,0.34563131313131246,0.2911883336289436,0.3287833333333333,0.3284545454545467,1990,788500,85.23402875364826,0.6274509803921569,0.5761689291101055,0.6012634692392635,High
CYP,Cyprus,Europe,9251,1990,788500,85.23402875364826,16.070758265165374,1980,18.95406666666667,0.3284545454545467,0.2656612409620481,0.27879166666666666,1.1560656565656569,2000,948237,102.50102691600908,0.9743589743589743,0.6410256410256411,0.7903094875601252,High
CZE,Czech Republic,Europe,78865,1970,9795744,124.20901540607368,,1960,7.711333333333333,0.1222929292929291,0.646122275511442,0.2864749999999999,0.18147474747474684,1980,10270060,130.22329296899764,0.46003016591251883,0.7104072398190046,0.5716718992563752,High
CZE,Czech Republic,Europe,78865,1980,10270060,130.22329296899764,4.842062022037319,1970,7.921016666666665,0.18147474747474684,0.4364796030124043,0.2766166666666666,0.7467272727272727,1990,10301192,130.61804349204337,0.9079939668174962,0.7134238310708899,0.8048506286238414,High
CZE,Czech Republic,Europe,78865,1990,10301192,130.61804349204337,0.303133574682124,1980,7.909699999999999,0.7467272727272727,0.7093986498552036,0.23354166666666668,-0.23391919191919197,2000,10234710,129.7750586445191,0.08597285067873303,0.7088989441930619,0.24687256444453606,Low
DEU,Germany,Europe,357114,1970,78294583,219.2425471978136,,1960,8.197700000000001,0.07523232323232398,0.6667271639147143,0.22174166666666667,0.02148989898989807,1980,77786703,217.8203682857575,0.2684766214177979,0.8114630467571644,0.4667535293907868,Medium
DEU,Germany,Europe,357114,1980,77786703,217.8203682857575,-0.6486783383213068,1970,8.426775000000001,0.02148989898989807,0.46515919084777135,0.208025,0.7555757575757561,1990,79370196,222.25450696416272,0.9140271493212669,0.8159879336349924,0.8636174644256236,High
DEU,Germany,Europe,357114,1990,79370196,222.25450696416272,2.035685970647183,1980,8.459283333333333,0.7555757575757561,0.7262091168122237,0.18660833333333332,-0.17907070707070818,2000,81551677,228.36314734230527,0.1191553544494721,0.8220211161387632,0.31296679929101906,Low
DJI,Djibouti,Africa,23200,1970,144379,6.223232758620689,,1960,28.751958333333334,-0.007712121212117772,0.2359381959225204,0.6497833333333334,0.1383686868686858,1980,324121,13.97073275862069,0.41025641025641024,0.19004524886877827,0.279226219376317,Low
DJI,Djibouti,Africa,23200,1980,324121,13.97073275862069,124.49317421508668,1970,28.88019166666667,0.1383686868686858,0.22993272625827726,0.6308916666666666,-0.16043434343434196,1990,577173,24.87814655172414,0.13423831070889894,0.2865761689291101,0.19613643416375193,Low
DJI,Djibouti,Africa,23200,1990,577173,24.87814655172414,78.07331212726112,1980,29.023300000000006,-0.16043434343434196,0.3074353038283505,0.7378,0.4167525252525285,2000,742033,31.98418103448276,0.7088989441930619,0.3333333333333333,0.4861066221153071,Medium
DMA,Dominica,North America,751,1970,68895,91.73768308921439,,1960,26.388199999999994,-0.23352525252525316,0.1854062856524736,0.37602499999999994,0.1205707070707086,1980,72978,97.17443408788283,0.3695324283559578,0.6214177978883861,0.47920144811687193,Medium
DMA,Dominica,North America,751,1980,72978,97.17443408788283,5.926409753973427,1970,26.278991666666666,0.1205707070707086,0.21048155802850874,0.30630833333333335,-0.11994949494949696,1990,69481,92.51797603195739,0.16289592760180996,0.6048265460030166,0.3138849809235226,Low
DMA,Dominica,North America,751,1990,69481,92.51797603195739,-4.791855079613039,1980,26.544400000000003,-0.11994949494949696,0.2319882348831609,0.2669916666666666,0.5278232323232311,2000,68346,91.00665778961385,0.8114630467571644,0.5972850678733032,0.696185866675725,High
DNK,Denmark,Europe,43094,1970,4922963,114.2377825219288,,1960,7.802875,0.02957070707070752,0.6027108658497194,0.27654999999999996,-0.49677272727272737,1980,5125392,118.93516498816541,0.03619909502262444,0.6892911010558069,0.15796111567524643,Low
DNK,Denmark,Europe,43094,1980,5125392,118.93516498816541,4.111934215227708,1970,8.125108333333333,-0.49677272727272737,0.6716558649322343,0.2583333333333333,0.8211666666666666,1990,5144623,119.38142200770409,0.9321266968325792,0.6907993966817496,0.8024416239222002,High
DNK,Denmark,Europe,43094,1990,5144623,119.38142200770409,0.37521032537608523,1980,8.040058333333333,0.8211666666666666,0.8439874359108127,0.2338,-0.5575555555555548,2000,5340655,123.93036153524852,0.030165912518853696,0.702865761689291,0.14561108158246963,Low
DOM,Dominican Republic,North America,48671,1970,4475871,91.96176367857656,,1960,25.821808333333337,0.004590909090911203,0.1572823310160157,0.3016416666666667,0.32622727272727364,1980,5755800,118.25933307308253,0.6259426847662142,0.6862745098039216,0.6554147611652367,High
DOM,Dominican Republic,North America,48671,1980,5755800,118.25933307308253,28.59619948832306,1970,25.692924999999995,0.32622727272727364,0.19474845274991148,0.292475,-0.206595959595962,1990,7129004,146.47334141480553,0.09200603318250378,0.7405731523378583,0.26103102886068624,Low
DOM,Dominican Republic,North America,48671,1990,7129004,146.47334141480553,23.85774349351959,1980,26.045433333333335,-0.206595959595962,0.20657987089799393,0.32787499999999997,0.490601010101009,2000,8540791,175.48008054077377,0.7737556561085973,0.7782805429864253,0.7760148015179974,High
DZA,Algeria,Africa,2381741,1970,13795915,5.792365752615419,,1960,23.232308333333332,-0.2224494949494948,0.19356294494316192,0.4134833333333333,0.4193838383838371,1980,18739378,7.867932743316759,0.7104072398190046,0.11463046757164404,0.2853669813884107,Low
DZA,Algeria,Africa,2381741,1980,18739378,7.867932743316759,35.832802681083486,1970,22.929833333333335,0.4193838383838371,0.38124222203862074,0.39743333333333336,0.7081515151515148,1990,25518074,10.71404237488459,0.8929110105580694,0.15233785822021115,0.3688145210395879,Medium
DZA,Algeria,Africa,2381741,1990,25518074,10.71404237488459,36.17353788370137,1980,23.515033333333335,0.7081515151515148,0.30981614977443456,0.34559166666666663,0.9577727272727315,2000,30774621,12.921061106140424,0.951734539969834,0.17496229260935142,0.4080657509135367,Medium
ECU,Ecuador,South America,276841,1970,6172215,22.295162205020212,,1960,21.997658333333334,0.36096464646464665,0.17165764618406343,0.29845,0.2831313131313084,1980,8135845,29.388150599080337,0.5701357466063348,0.31975867269984914,0.42697289093521984,Medium
ECU,Ecuador,South America,276841,1980,8135845,29.388150599080337,31.81402462487131,1970,21.99216666666667,0.2831313131313084,0.2915917379303741,0.29149166666666665,-0.31622222222222157,1990,10449837,37.74671020549702,0.06184012066365008,0.37104072398190047,0.15147674125808494,Low
